Time (UNIX ms),Is Jamming,Jammer TX Gain,Reporting Time Offset (ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1754584748800,0,0,0,39,0,0,0.00,2.18,0.86,130,804,-64.15,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.37,6.92,40.00,35.00,0,1,0.00,0.00,0.37,0.02,0.00,0.00,1,0,0,
1754584749800,0,0,0,39,0,0,0.00,0.74,0.75,40,789,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,37.50,35.00,0,0,0.00,0.00,0.37,0.02,0.00,0.00,0,0,0,
1754584750800,0,0,0,39,0,0,0.00,0.74,0.89,40,789,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,38.50,33.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584751800,0,0,0,39,0,0,0.00,2.18,0.76,90,789,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,39.00,30.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584752800,0,0,0,39,0,0,0.00,0.74,0.86,75,471,-64.23,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.45,6.91,41.00,36.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584753800,0,0,0,39,0,0,0.00,2.18,0.75,90,804,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.39,6.92,40.00,35.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584754800,0,0,0,39,0,0,0.00,0.74,0.85,75,456,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,39.00,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584755800,0,0,0,39,0,0,0.00,0.74,0.82,75,471,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,39.00,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584756800,0,0,0,39,1,1,0.00,1.50,1.48,129,431,-64.54,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.76,6.90,38.50,35.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584757800,0,0,0,39,0,0,0.00,0.74,0.78,40,711,-64.58,-65.00,-65.00,-65.00,-64.00,-64.00,12,5,-46.80,6.90,37.50,33.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584758800,0,0,0,39,0,0,0.00,0.74,0.74,75,396,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,59.50,36.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584759800,0,0,0,39,0,0,0.00,0.74,0.78,80,709,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,39.50,36.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584760800,0,0,0,39,0,0,0.00,0.74,0.82,40,704,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,39.50,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584761800,0,0,0,39,0,0,0.00,0.74,0.78,40,709,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,60.00,37.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584762800,0,0,0,39,0,0,0.00,2.18,0.78,90,741,-64.15,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.37,6.92,40.50,34.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584763800,0,0,0,39,0,0,0.00,0.74,0.78,75,426,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.55,6.91,39.50,36.00,2,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584764800,0,0,0,39,0,0,0.00,0.74,0.78,35,421,-64.46,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.68,6.90,38.50,37.00,1,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584765800,0,0,0,39,0,0,0.00,0.74,0.82,40,714,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.00,37.00,1,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584766800,0,0,0,39,0,0,0.00,0.74,0.78,40,719,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,34.00,1,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584767800,0,0,0,39,0,0,0.00,2.18,0.82,90,741,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,31.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584768800,0,0,0,39,0,0,0.00,2.18,0.82,90,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,59.50,29.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584769800,0,0,0,39,0,0,0.00,2.18,0.82,63,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,30.00,1,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584770800,0,0,0,39,0,0,0.00,0.74,0.82,25,724,-63.85,-64.00,-64.00,-64.00,-64.00,-63.00,13,5,-46.06,6.93,39.00,28.00,2,2,0.00,0.00,0.36,0.02,0.00,0.00,2,0,0,
1754584771800,0,0,0,39,0,0,0.00,0.74,0.78,22,729,-63.75,-64.00,-64.00,-64.00,-63.50,-63.00,12,5,-45.97,6.93,60.50,30.00,2,3,0.00,0.00,0.36,0.02,0.00,0.00,3,0,0,
1754584772800,0,0,0,39,0,0,0.00,2.18,0.82,30,751,-63.69,-64.00,-64.00,-64.00,-63.00,-63.00,13,5,-45.91,6.94,38.50,27.00,1,4,0.00,0.00,0.35,0.02,0.00,0.00,3,0,0,
1754584773800,0,0,0,39,0,0,0.00,2.18,0.82,30,754,-63.92,-64.00,-64.00,-64.00,-64.00,-63.00,12,5,-46.14,6.93,40.00,27.00,1,6,0.00,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584774800,0,0,0,39,0,0,0.00,2.18,0.80,30,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,32.00,0,6,0.00,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584775800,0,0,0,39,0,0,36.00,0.74,0.85,20,744,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,29.00,1,5,0.00,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584776800,0,0,0,39,0,0,517.00,0.74,0.78,20,739,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,32.00,1,6,0.00,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584777800,0,0,0,39,0,0,399.00,1.46,0.80,25,751,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,34.00,0,8,0.00,0.00,0.35,0.02,0.00,0.00,5,0,0,
1754584778800,0,0,0,39,0,0,496.00,1.46,0.82,25,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,33.00,0,6,0.00,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584779800,1,50,0,39,0,0,0.00,1.44,0.06,15,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,9,5,-46.22,6.92,37.50,28.00,0,7,0.00,0.00,0.35,0.02,0.00,0.00,5,0,0,
1754584780800,1,50,0,39,1,1,290.00,2.23,1.70,104,1645,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,3,5,-46.22,6.92,43.50,30.00,0,6,0.13,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584781800,1,50,0,39,0,0,0.00,0.00,0.02,5,406,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,31.00,0,6,0.05,0.00,0.35,0.02,0.00,0.00,4,0,0,
1754584782800,1,50,0,39,0,0,0.00,0.00,0.00,97,1305,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,2,5,-46.22,6.92,39.00,34.00,0,4,0.13,0.00,0.36,0.02,0.00,0.00,3,0,0,
1754584783800,1,50,0,39,0,0,0.00,0.00,0.00,45,50,,,,,,,0,5,,0.00,37.50,28.00,0,0,0.05,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584784800,1,50,0,39,0,0,0.00,0.12,0.52,30,50,,,,,,,0,5,,0.00,39.00,32.00,0,0,0.02,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584785800,1,50,0,39,6,3,0.00,7.44,4.00,466,791,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,11,5,-46.22,6.92,37.00,32.00,0,0,0.02,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584786800,1,50,0,39,0,0,0.00,0.00,0.00,478,431,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,8,5,-46.22,6.92,38.00,25.00,1,1,0.06,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584787800,1,50,0,39,1,1,0.00,2.22,2.07,413,779,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.39,6.92,37.50,32.00,0,1,0.05,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584788800,1,50,0,39,0,0,0.00,5.60,0.00,548,421,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,6,5,-46.22,6.92,36.50,29.00,1,3,0.08,0.00,0.36,0.02,0.00,0.00,3,0,0,
1754584789800,1,50,0,39,1,1,0.00,4.49,1.99,162,799,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,5,5,-46.22,6.92,38.00,34.00,0,6,0.05,0.00,0.36,0.02,0.00,0.00,4,0,0,
1754584790800,0,0,0,39,0,0,0.00,0.30,4.64,46,1476,-64.29,-65.00,-65.00,-64.00,-64.00,-64.00,7,5,-46.50,6.91,38.50,30.00,0,5,0.09,0.00,0.36,0.02,0.00,0.00,4,0,0,
1754584791800,0,0,0,39,3,1,0.00,13.31,1.92,140,789,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.50,35.00,0,1,0.03,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584792800,0,0,0,39,1,1,0.00,5.35,3.22,187,754,-64.31,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.53,6.91,39.00,37.00,0,1,0.01,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584793800,0,0,0,39,0,0,0.00,2.18,0.82,63,764,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.30,6.92,38.00,35.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584794800,0,0,0,39,0,0,0.00,0.74,0.78,31,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,36.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584795800,0,0,0,39,0,0,0.00,0.74,0.82,40,749,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584796800,0,0,0,39,0,0,0.00,2.18,0.82,90,759,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.00,32.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584797800,0,0,0,39,0,0,0.00,2.18,0.82,81,771,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,37.00,32.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584798800,0,0,0,39,0,0,0.00,2.18,0.82,90,769,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,37.50,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584799800,0,0,0,39,0,0,0.00,0.74,0.87,40,764,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.00,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584800800,0,0,0,39,0,0,0.00,0.74,0.78,40,754,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,33.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584801800,0,0,0,39,0,0,0.00,2.18,0.82,90,769,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,40.50,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584802800,0,0,0,39,0,0,0.00,2.18,0.82,90,786,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.00,34.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584803800,0,0,0,39,0,0,0.00,2.18,0.82,90,784,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.30,6.92,38.50,33.00,0,0,0.00,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584804800,0,0,0,39,0,0,0.00,0.74,0.89,40,774,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,39.50,35.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584805800,0,0,0,39,0,0,0.00,0.74,0.83,40,764,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,39.00,34.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584806800,0,0,0,39,0,0,0.00,2.18,0.79,90,779,-64.31,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.53,6.91,38.00,37.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584807800,0,0,0,39,0,0,0.00,2.18,0.82,90,796,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,38.50,36.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584808800,0,0,0,39,0,0,0.00,2.18,0.82,90,794,-64.54,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.76,6.90,38.50,36.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584809800,0,0,0,39,0,0,0.00,0.74,0.87,40,784,-64.58,-65.00,-65.00,-65.00,-64.00,-64.00,12,5,-46.80,6.90,40.00,37.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584810800,0,0,0,39,0,0,0.00,0.74,1.10,40,774,-64.54,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.76,6.90,38.50,37.00,2,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584811800,0,0,0,39,0,0,0.00,2.18,0.74,125,789,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,38.00,36.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584812800,0,0,0,39,0,0,0.00,2.18,0.86,90,806,-64.31,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.53,6.91,39.00,36.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584813800,0,0,0,39,7,1,0.00,8.90,2.05,280,794,-64.75,-65.00,-65.00,-65.00,-64.50,-64.00,12,5,-46.97,6.89,39.50,38.00,0,1,0.00,0.00,0.35,0.02,0.00,0.00,1,0,0,
1754584814800,0,0,0,39,0,4,0.00,0.74,4.77,40,471,-64.69,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.91,6.90,39.00,34.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584815800,0,0,0,39,0,0,0.00,0.74,0.50,35,789,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,39.00,33.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584816800,0,0,0,39,0,0,0.00,2.18,0.76,90,774,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,39.00,37.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584817800,0,0,0,39,0,0,0.00,0.74,0.86,75,486,-64.42,-65.00,-65.00,-64.00,-64.00,-64.00,12,5,-46.64,6.91,37.00,34.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584818800,0,0,0,39,0,0,0.00,2.18,0.75,90,789,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,39.00,31.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584819800,0,0,0,39,0,0,0.00,0.74,0.85,75,471,-64.25,-65.00,-64.50,-64.00,-64.00,-64.00,12,5,-46.47,6.91,38.50,30.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584820800,0,0,0,39,0,0,0.00,0.74,0.82,75,461,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,29.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584821800,0,0,0,39,1,1,0.00,1.50,1.48,129,456,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,39.50,32.00,2,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584822800,0,0,0,39,0,0,0.00,0.74,0.78,40,711,-64.08,-65.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.30,6.92,39.00,33.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584823800,0,0,0,39,0,0,0.00,0.74,0.74,35,396,-64.17,-65.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.39,6.92,39.50,34.00,2,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584824800,0,0,0,39,0,0,0.00,0.74,0.78,40,714,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,60.50,35.00,2,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584825800,0,0,0,39,0,0,0.00,0.74,0.78,40,709,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.00,34.00,1,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584826800,0,0,0,39,0,0,453.00,0.74,0.78,40,709,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,39.50,33.00,1,0,0.00,0.00,0.34,0.02,0.00,0.00,0,0,0,
1754584827800,0,0,0,39,0,0,0.00,0.00,0.00,5,70,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,29.00,1,0,0.00,0.00,0.34,0.02,0.00,0.00,0,0,0,
1754584828800,0,0,0,39,0,0,0.00,2.18,0.82,81,734,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,13,5,-46.22,6.92,38.50,32.00,1,1,0.00,0.00,0.34,0.02,0.00,0.00,1,0,0,
1754584829800,0,0,0,39,0,0,0.00,0.74,0.78,75,438,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,12,5,-46.22,6.92,38.50,33.00,1,0,0.00,0.00,0.34,0.02,0.00,0.00,0,0,0,
1754584830800,1,52,0,39,0,0,0.00,0.74,0.78,75,426,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,10,5,-46.22,6.92,39.00,32.00,1,0,0.00,0.00,0.34,0.02,0.00,0.00,0,0,0,
1754584831800,1,52,0,39,0,0,0.00,0.00,0.00,444,411,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,38.00,31.00,2,1,0.04,0.00,0.35,0.02,0.00,0.00,1,0,0,
1754584832800,1,52,0,39,0,0,0.00,0.00,0.00,261,669,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,38.50,28.00,0,0,0.06,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584833800,1,52,0,39,0,0,0.00,0.00,0.00,28,50,,,,,,,0,5,,0.00,37.00,30.00,0,0,0.02,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584834800,1,52,0,39,0,0,0.00,0.98,0.73,59,50,,,,,,,0,5,,0.00,37.50,32.00,0,0,0.01,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584835800,1,52,0,39,0,0,0.00,2.70,0.69,108,50,,,,,,,0,5,,0.00,37.50,32.00,0,0,0.00,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584836800,1,52,0,39,0,0,0.00,0.00,0.33,251,1317,,,,,,,0,5,,0.00,39.00,31.00,0,0,0.13,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584837800,1,52,0,39,0,0,0.00,0.66,0.42,148,50,,,,,,,0,5,,0.00,36.00,30.00,0,0,0.05,0.00,0.35,0.02,0.00,0.00,0,0,0,
1754584838800,1,52,0,39,0,0,0.00,1.87,0.71,336,1317,,,,,,,0,5,,0.00,36.00,31.00,0,1,0.16,0.00,0.35,0.02,0.00,0.00,1,0,0,
1754584839800,1,52,0,39,4,4,0.00,12.55,5.76,573,1989,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,5,-46.22,6.92,34.50,35.00,0,0,0.15,0.01,0.35,0.02,0.00,0.00,0,0,0,
1754584840800,1,52,0,39,0,0,0.00,4.32,0.21,264,1325,-64.00,-64.00,-64.00,-64.00,-64.00,-64.00,1,21,-39.99,33.61,32.00,33.00,0,1,0.16,0.01,0.35,0.02,0.00,0.00,1,0,0,
1754584841800,1,52,0,39,0,0,0.00,0.39,0.62,255,1931,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,1,21,-40.99,33.30,35.00,36.00,0,0,0.29,0.01,0.36,0.02,0.00,0.00,0,0,0,
1754584842800,1,52,0,39,2,1,0.00,3.71,1.01,371,1968,,,,,,,0,21,,0.00,32.50,38.00,0,2,0.38,0.03,0.36,0.02,0.00,0.00,2,0,0,
1754584843800,1,52,0,39,0,0,0.00,9.78,0.00,575,639,,,,,,,0,5,,0.00,39.00,33.00,0,0,0.37,0.06,0.36,0.02,0.00,0.00,0,0,0,
1754584844800,1,52,0,39,0,0,0.00,34.40,0.09,704,50,,,,,,,0,5,,0.00,38.00,34.00,0,3,0.13,0.05,0.36,0.02,0.00,0.00,3,0,0,
1754584845800,1,52,0,39,1,0,0.00,0.79,0.88,235,1322,,,,,,,0,21,,0.00,30.00,33.00,0,0,0.15,0.03,0.36,0.02,0.00,0.00,0,0,0,
1754584846800,1,52,0,39,0,0,0.00,20.74,0.00,693,1300,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,1,5,-47.22,6.88,37.50,31.00,0,3,0.22,0.03,0.36,0.02,0.00,0.00,3,0,0,
1754584847800,1,52,0,39,0,0,0.00,28.78,0.40,221,50,,,,,,,0,5,,0.00,37.50,33.00,0,5,0.08,0.01,0.36,0.02,0.00,0.00,4,0,0,
1754584848800,1,52,0,39,0,0,0.00,2.24,0.73,72,50,,,,,,,0,5,,0.00,37.00,33.00,0,0,0.03,0.01,0.36,0.02,0.00,0.00,0,0,0,
1754584849800,1,52,0,39,2,1,0.00,6.34,0.97,505,1322,,,,,,,0,21,,0.00,31.50,37.00,0,0,0.09,0.00,0.36,0.02,0.00,0.00,0,0,0,
1754584850800,1,52,0,39,0,0,0.00,7.65,0.00,420,1295,,,,,,,0,5,,0.00,38.00,33.00,0,1,0.22,0.02,0.37,0.02,0.00,0.00,1,0,0,
1754584851800,1,52,0,39,0,0,0.00,13.06,0.40,439,50,,,,,,,0,5,,0.00,38.00,33.00,0,0,0.08,0.01,0.37,0.02,0.00,0.00,0,0,0,
1754584852800,0,0,0,39,0,0,0.00,4.06,0.70,162,50,,,,,,,0,5,,0.00,39.50,34.00,0,0,0.03,0.00,0.37,0.02,0.00,0.00,0,0,0,
1754584853800,0,0,0,39,12,10,0.00,15.68,11.93,618,704,-64.33,-65.00,-65.00,-64.00,-64.00,-64.00,6,5,-46.55,6.91,37.50,36.00,0,1,0.02,0.00,0.37,0.02,0.00,0.00,1,0,0,
1754584854800,0,0,0,39,0,0,0.00,0.74,0.78,75,426,-64.38,-65.00,-65.00,-64.00,-64.00,-64.00,13,5,-46.60,6.91,39.00,34.00,0,0,0.01,0.00,0.37,0.02,0.00,0.00,0,0,0,
1754584855800,0,0,0,39,0,0,0.00,0.74,0.78,75,426,-64.67,-65.00,-65.00,-65.00,-64.00,-64.00,12,5,-46.89,6.90,38.50,35.00,0,0,0.00,0.00,0.37,0.02,0.00,0.00,0,0,0,
1754584856800,0,0,0,39,0,0,0.00,0.74,0.78,40,714,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,13,5,-47.22,6.88,59.50,38.00,0,0,0.00,0.00,0.37,0.02,0.00,0.00,0,0,0,
1754584857800,0,0,0,39,0,0,0.00,2.18,0.82,63,729,-64.83,-65.00,-65.00,-65.00,-65.00,-64.00,12,5,-47.05,6.89,38.50,38.00,0,1,0.00,0.00,0.36,0.02,0.00,0.00,1,0,0,
1754584858800,0,0,0,39,0,0,0.00,2.18,0.82,42,741,-64.92,-65.00,-65.00,-65.00,-65.00,-64.00,13,5,-47.14,6.89,39.50,35.00,0,3,0.00,0.00,0.36,0.02,0.00,0.00,3,0,0,
1754584859800,0,0,0,39,0,0,0.00,2.18,0.82,45,744,-64.67,-65.00,-65.00,-65.00,-64.00,-64.00,12,5,-46.89,6.90,38.50,35.00,0,2,0.00,0.00,0.36,0.02,0.00,0.00,2,0,0,
1754584860800,0,0,0,39,0,0,0.00,0.74,0.82,33,734,-64.69,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.91,6.90,60.50,36.00,0,3,0.00,0.00,0.36,0.02,0.00,0.00,3,0,0,
1754584861800,0,0,0,39,0,0,0.00,0.74,0.78,28,724,-64.50,-65.00,-65.00,-64.50,-64.00,-64.00,12,5,-46.72,6.90,38.50,37.00,0,4,0.00,0.00,0.36,0.02,0.00,0.00,3,0,0,
1754584862800,0,0,0,39,0,0,0.00,2.18,0.82,30,739,-64.62,-65.00,-65.00,-65.00,-64.00,-64.00,13,5,-46.83,6.90,39.00,38.00,0,6,0.00,0.00,0.36,0.02,0.00,0.00,4,0,0,
1754584863800,0,0,0,39,0,0,0.00,2.18,0.82,30,751,-65.00,-65.00,-65.00,-65.00,-65.00,-65.00,12,5,-47.22,6.88,37.00,40.00,0,6,0.00,0.00,0.36,0.02,0.00,0.00,4,0,0,
