Time (UNIX ms),Reporting Time Offset (ms),E2 Node ID,UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP.Mean (dBm),RSRP.Minimum (dBm),RSRP.Quartile1 (dBm),RSRP.Median (dBm),RSRP.Quartile3 (dBm),RSRP.Maximum (dBm),RSRP.Count,PHY.NPrbDl,PHY.DerivedRssiDl (dBm),PHY.DerivedRsrqDl (dB),PUSCH.Snr (dB),PUCCH.Snr (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,DRB.DerivedCQIDl,PHY.CqiWb1TbDl,PHY.CqiWb2TbDl,
1763398763250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398764250,-1,gNB,1,4,1162,0.00,4.87,1167.86,47,3974,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,53,-15.97,146.07,19.00,21.00,23,28,0.06,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398764250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398764250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398765250,1,gNB,1,0,131,0.00,0.02,132.55,5,582,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,23,28,0.06,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398765250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398765250,1,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398766250,0,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,21,27,0.05,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398766250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398766250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398767250,-2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,19,27,0.04,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398767250,-2,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398767250,-2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398768250,3,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,17,27,0.03,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398768250,3,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398768250,3,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398769250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,15,27,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398769250,0,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398769250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398770250,0,gNB,1,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,14,27,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398770250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398770250,0,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398771250,0,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,12,27,0.02,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398771250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398771250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398772250,0,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,10,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398772250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398772250,0,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398773250,-1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,8,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398773250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398773250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398774250,2,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,6,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398774250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398774250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398775250,-1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,4,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398775250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398775250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,19.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398776250,1,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,2,26,0.01,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398776250,1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398776250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,19.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398777250,-2,gNB,1,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398777250,-2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398777250,-2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,19.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398778250,4,gNB,1,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398778250,4,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398778250,4,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,19.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398779250,-4,gNB,1,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398779250,-4,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398779250,-4,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,19.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398780250,2,gNB,1,1018,27,2911.90,1022.74,28.54,1759,1699,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,13,-22.07,25.92,19.50,21.00,1,25,0.00,0.00,0.02,0.00,0.00,0.00,14,0,0,
1763398780250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398780250,2,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398781250,-1,gNB,1,1066,4,1306.67,1070.87,4.82,1722,646,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,8,-24.18,14.56,19.00,21.00,3,27,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398782600,1351,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398782600,1351,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398782600,352,gNB,1,1066,4,2126.11,1070.87,4.88,1601,276,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,5,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398782600,352,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398782600,352,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398783250,-351,gNB,1,1066,4,2196.11,1070.87,4.88,1626,225,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,7,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398783250,-351,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398783250,-351,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398784250,1,gNB,1,1066,4,1831.22,1070.91,4.92,1626,342,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,8,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398784250,1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398784250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398785250,-1,gNB,1,1078,4,1953.78,1082.90,4.94,1717,325,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,10,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398785250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398785250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398786250,-1,gNB,1,1066,4,1761.22,1070.91,4.92,1691,318,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.50,21.00,12,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398786250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398786250,-1,gNB,3,0,0,0.00,0.00,0.00,5,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398787250,2,gNB,1,1066,4,1969.89,1070.91,4.88,1691,298,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,13,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398787250,2,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398787250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398788250,-1,gNB,1,1066,4,2022.67,1070.87,4.88,1626,264,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,15,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398788250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398788250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398789250,1,gNB,1,1066,4,2829.78,1070.87,4.88,1576,249,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,17.50,19.00,17,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398789250,2,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398789250,2,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398790250,-1,gNB,1,1066,4,2526.67,1070.87,4.88,1701,235,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,19.00,19,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398790250,-1,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398790250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398791250,1,gNB,1,1078,4,2086.90,1082.90,4.90,1717,218,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,21,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398791250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398791250,1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398792250,0,gNB,1,1066,4,1727.67,1070.87,4.84,1626,111,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,22,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398792250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398792250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398793250,1,gNB,1,1066,4,1955.67,1070.91,4.84,1676,103,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,21.00,24,28,0.00,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398793250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398793250,1,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398794250,-1,gNB,1,1066,4,2148.56,1070.87,4.88,1626,150,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,63.50,21.00,25,28,0.01,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398794250,-1,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398794250,-1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398795250,0,gNB,1,1066,4,2136.89,1070.87,4.88,1671,143,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,24.00,26,28,0.12,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398795250,0,gNB,2,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398795250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398796250,1,gNB,1,1066,4,2654.67,1070.90,5.58,1626,213,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.50,21.00,24,28,0.18,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398796250,1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398796250,1,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,19.00,21.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398797250,-2,gNB,1,1078,4,2458.88,1070.87,4.90,1601,160,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.00,21.00,22,28,0.18,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398797250,-1,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398797250,-1,gNB,3,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398798250,3,gNB,1,1066,4,1952.22,1082.90,4.88,1669,164,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,21.00,21,28,0.16,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398798250,3,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398798250,3,gNB,3,0,0,0.00,0.00,0.00,0,5,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.50,24.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398799250,0,gNB,1,1066,4,2400.70,1070.91,4.88,1657,172,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,18.00,21.00,21,28,0.13,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398799250,0,gNB,2,0,0,0.00,0.00,0.00,5,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
1763398799250,0,gNB,3,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,2,5,-26.22,8.39,20.00,24.00,0,0,0.00,0.00,0.01,0.00,0.00,0.00,0,0,0,
1763398800250,0,gNB,1,1150,4,1950.90,1155.10,4.88,1734,172,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,19.50,21.00,21,28,0.12,0.00,0.02,0.00,0.00,0.00,15,0,0,
1763398800250,0,gNB,2,0,0,0.00,0.00,0.00,0,10,-44.00,-44.00,-44.00,-44.00,-44.00,-44.00,3,5,-26.22,8.39,18.00,24.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,
