Time (UNIX ms),UE ID,DRB.PdcpSduVolumeDL (kb),DRB.PdcpSduVolumeUL (kb),DRB.RlcSduDelayDl (μs),DRB.UEThpDl (kbps),DRB.UEThpUl (kbps),RRU.PrbTotDl (PRBs),RRU.PrbTotUl (PRBs),RSRP (dBm),N_RSRP_MEAS,N_PRB,RSSI (dBm),RSRQ (dB),PUSCH_SNR (dB),PUCCH_SNR (dB),DRB.HarqMcsUl,DRB.HarqMcsDl,DRB.HarqBlockErrorRateUl,DRB.HarqBlockErrorRateDl,DRB.MacSduRetransmissionRateUl,DRB.MacSduRetransmissionRateDl,DRB.MacSduErrorRateUl,DRB.MacSduErrorRateDl,CQI_SINGLE_CODEWORD,CQI_DUAL_CODEWORD,
1746813527041,17,220,208,1480.88,224.22,220.42,7230,6938,-76.06,16,27,-50.96,40.30,15.50,13.00,7,0,0.12,0.09,0.18,0.47,0.00,0.08,0,0,
1746813528041,17,220,220,1028.60,223.81,214.97,6130,5077,-76.00,16,5,-58.22,6.53,17.50,12.00,6,4,0.07,0.04,0.18,0.47,0.00,0.08,0,0,
1746813529041,17,220,220,186.00,233.85,223.38,1805,4737,-76.00,16,27,-50.89,40.32,15.50,14.00,6,8,0.17,0.14,0.18,0.47,0.00,0.08,0,0,
1746813530041,17,208,208,481.50,233.78,211.13,1918,5999,-76.25,16,94,-45.73,156.75,21.00,11.00,4,5,0.07,0.20,0.18,0.47,0.00,0.08,0,0,
1746813531041,17,220,232,1469.22,235.66,235.82,5806,6179,-76.25,16,27,-51.14,40.25,15.00,17.00,7,0,0.09,0.17,0.18,0.47,0.00,0.08,0,0,
1746813532041,17,220,220,1537.50,224.26,223.93,7290,5928,-76.00,16,27,-50.89,40.32,15.50,11.00,7,0,0.10,0.17,0.18,0.47,0.00,0.08,0,0,
1746813533041,17,220,220,1859.25,224.26,223.84,7290,6018,-76.00,16,56,-47.73,89.18,22.00,13.00,6,0,0.12,0.11,0.18,0.47,0.00,0.08,0,0,
1746813534041,17,220,208,2353.62,261.04,211.22,8499,4696,-76.06,16,5,-58.28,6.53,19.00,13.00,6,0,0.05,0.19,0.18,0.47,0.00,0.08,0,0,
1746813535041,17,220,220,1280.78,224.30,223.69,7362,5671,-76.00,16,27,-50.89,40.32,15.50,11.00,7,0,0.13,0.08,0.18,0.47,0.00,0.08,0,0,
1746813536041,17,208,220,980.40,212.08,223.66,6924,5723,-76.00,16,5,-58.22,6.53,18.50,12.00,6,0,0.09,0.07,0.18,0.47,0.00,0.08,0,0,
1746813537041,17,220,220,840.33,223.47,223.74,5389,5444,-76.00,16,28,-50.74,41.94,16.00,11.00,7,6,0.09,0.03,0.18,0.47,0.00,0.08,0,0,
1746813538041,17,220,220,688.00,221.91,223.73,1867,6258,-76.00,16,27,-50.89,40.32,15.50,14.00,7,10,0.14,0.04,0.18,0.47,0.00,0.08,0,0,
1746813539041,17,220,220,340.00,233.83,223.65,1551,5219,-76.12,16,56,-47.85,89.09,22.00,16.00,6,9,0.07,0.10,0.18,0.47,0.00,0.08,0,0,
1746813540041,17,220,208,946.50,221.83,211.69,1433,5205,-76.12,16,5,-58.34,6.52,17.00,10.00,7,12,0.08,0.04,0.18,0.47,0.00,0.08,0,0,
1746813541041,17,220,220,1153.50,234.04,223.42,1973,5423,-76.00,16,5,-58.22,6.53,19.00,17.00,6,4,0.15,0.14,0.18,0.47,0.00,0.08,0,0,
1746813542041,17,208,220,367.00,210.33,223.81,2712,5268,-76.19,16,5,-58.41,6.52,17.50,14.00,6,4,0.06,0.07,0.18,0.47,0.00,0.08,0,0,
1746813543041,17,220,220,399.00,222.25,223.74,2092,5668,-76.06,16,5,-58.28,6.53,19.00,14.00,6,10,0.15,0.03,0.18,0.47,0.00,0.08,0,0,
1746813544041,17,220,220,504.00,233.70,223.52,1281,5021,-76.12,16,5,-58.34,6.52,18.00,17.00,6,9,0.06,0.15,0.18,0.47,0.00,0.08,0,0,
1746813545041,17,220,208,238.50,221.93,220.62,1438,6384,-76.12,16,27,-51.02,40.29,16.00,13.00,7,9,0.14,0.06,0.18,0.47,0.00,0.08,0,0,
1746813546041,17,220,220,842.50,233.77,214.75,1768,4760,-76.00,16,5,-58.22,6.53,17.50,16.00,6,6,0.07,0.11,0.18,0.47,0.00,0.08,0,0,
1746813547041,17,220,220,719.00,222.22,223.73,2310,5894,-76.25,16,27,-51.14,40.25,16.00,12.00,7,7,0.09,0.04,0.18,0.47,0.00,0.08,0,0,
1746813548041,17,208,220,274.00,209.90,223.88,1287,5389,-76.06,16,5,-58.28,6.53,18.00,14.00,7,14,0.14,0.02,0.18,0.47,0.00,0.08,0,0,
1746813549041,17,220,220,570.50,221.75,223.61,802,5542,-76.06,16,5,-58.28,6.53,19.50,18.00,6,17,0.08,0.05,0.18,0.46,0.00,0.08,0,0,
1746813550041,17,220,220,445.00,221.69,223.77,839,5647,-76.25,16,106,-45.21,178.80,20.00,13.00,7,17,0.07,0.08,0.18,0.46,0.00,0.08,0,0,
1746813551041,17,220,220,981.00,221.81,223.84,788,6490,-76.12,16,56,-47.85,89.09,22.00,17.00,6,17,0.12,0.06,0.18,0.46,0.00,0.08,0,0,
1746813552041,17,220,208,724.50,233.69,211.62,839,4966,-76.25,16,5,-58.47,6.52,17.50,12.00,7,18,0.05,0.12,0.18,0.46,0.00,0.08,0,0,
1746813553041,17,220,220,861.50,221.81,223.66,872,5833,-76.12,16,106,-45.08,179.00,20.00,14.00,7,18,0.11,0.11,0.18,0.46,0.00,0.08,0,0,
1746813554041,17,208,220,148.00,209.78,223.66,770,6160,-76.12,16,5,-58.34,6.52,17.50,14.00,6,15,0.14,0.13,0.18,0.46,0.00,0.08,0,0,
1746813555041,17,220,220,420.50,221.68,223.78,868,5103,-76.00,16,5,-58.22,6.53,18.00,10.00,6,14,0.06,0.06,0.18,0.46,0.00,0.08,0,0,
1746813556041,17,220,220,571.00,233.83,223.62,1143,6170,-76.00,16,27,-50.89,40.32,15.50,17.00,7,10,0.11,0.18,0.18,0.46,0.00,0.08,0,0,
1746813557041,17,220,220,853.50,221.79,223.78,1393,5163,-76.12,16,56,-47.85,89.09,22.00,11.00,6,9,0.07,0.07,0.18,0.46,0.00,0.08,0,0,
1746813558041,17,220,208,1473.50,221.87,211.69,1600,5341,-76.00,16,5,-58.22,6.53,19.00,15.00,7,7,0.12,0.09,0.18,0.46,0.00,0.08,0,0,
1746813559041,17,220,220,713.50,245.90,233.82,1955,5317,-76.00,16,57,-47.65,90.91,22.00,10.00,6,6,0.07,0.21,0.18,0.46,0.00,0.08,0,0,
1746813560041,17,208,220,1773.20,211.01,213.62,4017,5454,-76.00,16,30,-50.44,45.20,17.00,15.00,7,1,0.14,0.11,0.18,0.46,0.00,0.08,0,0,
1746813561041,17,220,220,1046.44,273.06,223.38,7886,5140,-76.00,16,5,-58.22,6.53,18.00,10.00,6,0,0.07,0.30,0.18,0.47,0.00,0.08,0,0,
1746813562041,17,220,220,1284.33,224.30,223.78,7358,6363,-76.00,16,5,-58.22,6.53,19.00,14.00,6,0,0.15,0.13,0.18,0.47,0.00,0.08,0,0,
1746813563041,17,220,220,1706.75,224.06,223.75,7195,5071,-76.00,16,56,-47.73,89.18,22.00,11.00,6,0,0.06,0.27,0.18,0.47,0.00,0.08,0,0,
1746813564041,17,220,208,2049.00,224.30,211.65,7292,5365,-76.00,16,5,-58.22,6.53,18.00,12.00,7,0,0.12,0.13,0.18,0.46,0.00,0.08,0,0,
1746813565041,17,220,220,1873.62,224.24,223.77,7285,6292,-76.19,16,5,-58.41,6.52,17.50,16.00,6,0,0.12,0.08,0.18,0.46,0.00,0.08,0,0,
1746813566041,17,208,220,668.67,211.43,223.78,5354,5396,-76.00,16,30,-50.44,45.20,17.00,13.00,7,5,0.05,0.03,0.18,0.46,0.00,0.08,0,0,
1746813567041,17,220,220,11.00,221.99,223.88,1444,6348,-76.00,16,90,-45.67,149.78,20.50,12.00,7,14,0.15,0.01,0.18,0.46,0.00,0.08,0,0,
1746813568041,17,220,220,223.00,221.64,223.78,755,5254,-76.00,16,5,-58.22,6.53,17.50,15.00,6,20,0.07,0.04,0.18,0.46,0.00,0.08,0,0,
1746813569041,17,220,208,826.50,221.74,220.48,662,5237,-76.00,16,27,-50.89,40.32,15.50,13.00,7,17,0.13,0.15,0.18,0.46,0.00,0.08,0,0,
1746813570041,17,220,220,1184.50,221.66,214.97,889,5106,-76.00,16,5,-58.22,6.53,18.00,12.00,6,16,0.08,0.13,0.18,0.46,0.00,0.08,0,0,
1746813571041,17,220,220,690.00,233.78,223.69,904,5867,-76.00,16,5,-58.22,6.53,18.50,13.00,7,15,0.09,0.08,0.18,0.46,0.00,0.08,0,0,
1746813572041,17,208,220,238.00,209.75,223.88,877,6251,-76.00,16,5,-58.22,6.53,18.50,14.00,6,15,0.12,0.05,0.18,0.46,0.00,0.08,0,0,
1746813573041,17,220,220,330.00,221.68,223.78,804,5230,-76.00,16,5,-58.22,6.53,18.50,15.00,7,17,0.05,0.04,0.18,0.46,0.00,0.08,0,0,
1746813574041,17,220,220,68.50,245.82,223.99,711,5750,-76.00,16,27,-50.89,40.32,15.50,16.00,7,17,0.11,0.19,0.18,0.46,0.00,0.08,0,0,
1746813575041,17,220,220,651.00,221.75,223.74,1041,5107,-76.19,16,56,-47.91,89.05,22.00,12.00,6,12,0.10,0.10,0.18,0.46,0.00,0.08,0,0,
1746813576041,17,220,208,1008.50,221.80,211.69,1257,5019,-76.00,16,5,-58.22,6.53,18.50,17.00,7,13,0.07,0.04,0.18,0.46,0.00,0.08,0,0,
1746813577041,17,220,220,603.50,233.90,223.80,838,5714,-76.00,16,5,-58.22,6.53,18.00,13.00,6,18,0.16,0.10,0.18,0.46,0.00,0.08,0,0,
1746813578041,17,208,220,203.00,233.66,223.42,892,5178,-76.00,16,5,-58.22,6.53,18.00,11.00,6,13,0.06,0.33,0.18,0.46,0.00,0.08,0,0,
1746813579041,17,220,220,330.00,221.86,223.74,1565,5835,-76.12,16,27,-51.02,40.29,15.00,14.00,7,6,0.14,0.13,0.18,0.46,0.00,0.08,0,0,
1746813580041,17,220,220,398.00,222.21,223.74,2236,5016,-76.00,16,5,-58.22,6.53,18.00,12.00,6,6,0.09,0.05,0.18,0.46,0.00,0.08,0,0,
1746813581041,17,220,208,995.00,245.94,220.18,1858,5010,-76.00,16,27,-50.89,40.32,15.50,15.00,7,4,0.08,0.24,0.18,0.46,0.00,0.08,0,0,
1746813582041,17,220,220,1604.88,223.78,215.05,6122,6127,-76.12,16,5,-58.34,6.52,17.50,13.00,6,0,0.13,0.14,0.18,0.46,0.00,0.08,0,0,
1746813583041,17,220,220,1486.25,224.12,223.73,7268,5407,-76.00,16,106,-44.96,179.20,20.00,15.00,7,0,0.05,0.05,0.18,0.46,0.00,0.08,0,0,
1746813584041,17,208,220,337.50,210.90,223.95,3380,6307,-76.00,16,5,-58.22,6.53,18.00,10.00,7,5,0.12,0.05,0.18,0.46,0.00,0.08,0,0,
1746813585041,17,220,220,113.50,222.23,223.74,2181,5751,-76.00,16,5,-58.22,6.53,20.00,17.00,6,8,0.10,0.04,0.18,0.46,0.00,0.08,0,0,
1746813586041,17,220,220,519.00,245.86,223.46,1726,5442,-76.00,16,106,-44.96,179.20,20.00,16.00,7,5,0.07,0.22,0.18,0.46,0.00,0.08,0,0,
1746813587041,17,220,220,1425.78,235.77,224.02,5975,5930,-76.06,16,56,-47.79,89.13,22.50,13.00,6,0,0.08,0.26,0.18,0.46,0.00,0.08,0,0,
1746813588041,17,220,208,1517.50,224.19,211.69,7222,6000,-76.06,16,5,-58.28,6.53,17.00,13.00,7,0,0.12,0.10,0.18,0.46,0.00,0.08,0,0,
1746813589041,17,220,220,1072.17,248.45,223.58,7377,5883,-76.00,16,5,-58.22,6.53,17.00,12.00,6,1,0.12,0.11,0.18,0.46,0.00,0.08,0,0,
1746813590041,17,208,220,2241.25,216.48,223.58,6311,5173,-76.00,16,30,-50.44,45.20,17.50,13.00,7,0,0.05,0.15,0.18,0.46,0.00,0.08,0,0,
1746813591041,17,220,220,1199.90,224.39,223.86,7436,6074,-76.00,16,5,-58.22,6.53,17.50,10.00,6,0,0.16,0.13,0.18,0.45,0.00,0.08,0,0,
1746813592041,17,220,220,948.22,260.98,223.34,8557,4979,-76.00,16,5,-58.22,6.53,17.00,15.00,6,0,0.06,0.24,0.18,0.46,0.00,0.08,0,0,
1746813593041,17,220,220,2183.50,236.59,223.54,7655,5962,-76.00,16,106,-44.96,179.20,20.50,10.00,7,0,0.13,0.22,0.18,0.46,0.00,0.08,0,0,
1746813594041,17,220,208,1405.00,236.50,211.53,7716,5299,-76.00,16,5,-58.22,6.53,19.00,13.00,6,0,0.08,0.13,0.18,0.46,0.00,0.08,0,0,
1746813595041,17,220,220,1591.75,224.15,223.69,7221,5648,-76.00,16,106,-44.96,179.20,20.00,13.00,7,0,0.07,0.09,0.18,0.46,0.00,0.08,0,0,
1746813596041,17,208,220,1249.00,211.73,223.87,5865,6118,-76.00,16,5,-58.22,6.53,19.00,11.00,6,4,0.10,0.03,0.18,0.45,0.00,0.08,0,0,
1746813597041,17,220,220,357.00,221.94,223.78,1773,5206,-76.00,16,27,-50.89,40.32,15.50,13.00,7,13,0.05,0.01,0.18,0.45,0.00,0.08,0,0,
1746813598041,17,220,208,229.00,221.86,220.56,770,6740,-76.00,16,5,-58.22,6.53,17.00,10.00,7,19,0.15,0.15,0.18,0.45,0.00,0.08,0,0,
1746813599041,17,220,232,323.50,221.66,227.03,977,5273,-76.12,16,56,-47.85,89.09,22.00,10.00,6,11,0.07,0.15,0.18,0.45,0.00,0.08,0,0,
1746813600041,17,220,208,709.75,222.06,211.62,1986,5678,-76.12,16,5,-58.34,6.52,18.50,14.00,7,4,0.12,0.13,0.18,0.45,0.00,0.08,0,0,
1746813601041,17,220,220,1284.50,222.48,223.80,2878,5455,-76.00,16,5,-58.22,6.53,17.50,10.00,6,4,0.13,0.05,0.18,0.45,0.00,0.08,0,0,
1746813602041,17,208,220,1805.50,223.36,223.67,5266,5222,-76.00,16,30,-50.44,45.20,16.50,14.00,7,0,0.05,0.11,0.18,0.45,0.00,0.08,0,0,
1746813603041,17,220,208,1546.88,236.25,220.22,7381,5986,-76.00,16,28,-50.74,41.94,22.50,10.00,7,0,0.08,0.22,0.18,0.45,0.00,0.08,0,0,
1746813604041,17,220,232,1330.40,224.37,227.22,7373,6115,-76.00,16,5,-58.22,6.53,18.00,11.00,6,0,0.13,0.09,0.18,0.45,0.00,0.08,0,0,
1746813605041,17,220,220,1243.44,236.37,223.53,7695,5025,-76.12,16,56,-47.85,89.09,22.50,12.00,6,0,0.05,0.15,0.18,0.45,0.00,0.08,0,0,
1746813606041,17,220,208,1174.62,224.31,211.83,7300,5954,-76.00,16,5,-58.22,6.53,17.50,10.00,7,0,0.14,0.08,0.18,0.45,0.00,0.08,0,0,
1746813607041,17,220,220,1648.75,236.42,223.62,7651,6645,-76.19,16,5,-58.41,6.52,17.00,12.00,7,0,0.14,0.12,0.18,0.45,0.00,0.08,0,0,
1746813608041,17,208,220,1792.25,212.10,223.78,6954,5730,-76.00,16,5,-58.22,6.53,16.50,14.00,6,0,0.08,0.05,0.18,0.45,0.00,0.08,0,0,
1746813609041,17,220,220,694.83,223.08,223.70,4631,5192,-76.00,16,27,-50.89,40.32,15.00,15.00,7,2,0.07,0.08,0.18,0.45,0.00,0.08,0,0,
1746813610041,17,220,220,144.00,222.78,223.74,3496,5220,-76.00,16,5,-58.22,6.53,17.50,13.00,7,7,0.11,0.03,0.18,0.45,0.00,0.08,0,0,
1746813611041,17,220,208,269.50,221.86,220.44,1199,5948,-76.00,16,27,-50.89,40.32,15.50,12.00,7,14,0.14,0.01,0.18,0.45,0.00,0.08,0,0,
1746813612041,17,220,220,452.50,221.64,214.97,893,5144,-76.00,16,5,-58.22,6.53,19.00,16.00,6,16,0.07,0.08,0.18,0.45,0.00,0.08,0,0,
1746813613041,17,220,220,818.00,233.76,223.49,1008,6348,-76.00,16,5,-58.22,6.53,18.00,14.00,7,10,0.09,0.23,0.18,0.45,0.00,0.08,0,0,
1746813614041,17,208,220,1958.00,210.20,223.78,1961,6331,-76.12,16,5,-58.34,6.52,18.50,15.00,6,5,0.14,0.12,0.18,0.45,0.00,0.08,0,0,
1746813615041,17,220,220,829.17,222.52,223.65,2975,5245,-76.00,16,5,-58.22,6.53,19.00,14.00,6,1,0.06,0.16,0.18,0.45,0.00,0.08,0,0,
1746813616041,17,220,220,1500.67,223.69,223.84,5776,5847,-76.00,16,27,-50.89,40.32,15.50,14.00,7,1,0.12,0.08,0.18,0.45,0.00,0.08,0,0,
1746813617041,17,220,220,728.71,223.51,223.73,5803,5768,-76.00,16,56,-47.73,89.18,22.00,17.00,6,1,0.09,0.10,0.18,0.45,0.00,0.08,0,0,
1746813618041,17,220,208,1214.33,248.18,211.45,7122,4755,-76.00,16,5,-58.22,6.53,19.50,16.00,7,0,0.08,0.28,0.18,0.45,0.00,0.08,0,0,
1746813619041,17,220,220,1663.50,224.27,223.84,7232,6375,-76.12,16,106,-45.08,179.00,20.00,14.00,7,0,0.13,0.11,0.18,0.45,0.00,0.08,0,0,
1746813620041,17,208,220,2343.75,212.12,223.74,6922,5312,-76.12,16,5,-58.34,6.52,19.50,17.00,6,0,0.10,0.05,0.18,0.45,0.00,0.08,0,0,
1746813621041,17,220,220,369.50,222.50,223.74,3366,5255,-76.06,16,90,-45.73,149.70,20.50,12.00,7,6,0.05,0.07,0.18,0.44,0.00,0.08,0,0,
1746813622041,17,220,220,416.00,221.97,223.74,1806,5808,-76.00,16,106,-44.96,179.20,20.00,15.00,7,11,0.10,0.03,0.18,0.44,0.00,0.08,0,0,
1746813623041,17,220,220,86.50,221.74,223.74,937,6169,-76.00,16,56,-47.73,89.18,22.00,14.00,6,18,0.09,0.04,0.18,0.44,0.00,0.08,0,0,
1746813624041,17,220,208,150.00,221.69,211.69,654,5391,-76.00,16,5,-58.22,6.53,18.50,14.00,7,19,0.11,0.07,0.18,0.44,0.00,0.08,0,0,
1746813625041,17,220,220,739.00,233.77,223.40,796,6281,-76.00,16,90,-45.67,149.78,21.00,10.00,7,15,0.13,0.29,0.18,0.44,0.00,0.08,0,0,
1746813626041,17,208,220,1371.00,209.82,223.88,1399,5709,-76.00,16,5,-58.22,6.53,17.50,13.00,6,8,0.08,0.13,0.18,0.44,0.00,0.08,0,0,
1746813627041,17,220,220,236.00,221.74,223.78,1798,5373,-76.00,16,27,-50.89,40.32,16.00,15.00,7,6,0.07,0.08,0.18,0.44,0.00,0.08,0,0,
1746813628041,17,220,220,258.67,221.93,223.74,1934,6532,-76.00,16,27,-50.89,40.32,15.50,15.00,7,9,0.13,0.03,0.18,0.44,0.00,0.08,0,0,
1746813629041,17,220,220,602.75,246.06,223.98,1691,6746,-76.25,16,56,-47.98,89.00,22.50,15.00,6,5,0.16,0.27,0.18,0.44,0.00,0.08,0,0,
1746813630041,17,220,208,1113.56,223.58,211.66,5962,4977,-76.12,16,5,-58.34,6.52,18.00,12.00,6,0,0.06,0.10,0.18,0.44,0.00,0.08,0,0,
1746813631041,17,220,220,1643.33,248.62,223.32,8062,4790,-76.19,16,27,-51.08,40.27,15.00,16.00,7,0,0.17,0.16,0.18,0.44,0.00,0.08,0,0,
1746813632041,17,208,220,2005.25,212.07,223.78,6916,5258,-76.19,16,5,-58.41,6.52,17.50,14.00,6,0,0.07,0.07,0.18,0.44,0.00,0.08,0,0,
1746813633041,17,220,220,761.17,224.02,223.78,6856,6149,-76.00,16,90,-45.67,149.78,20.50,16.00,7,2,0.11,0.04,0.18,0.44,0.00,0.08,0,0,
1746813634041,17,220,220,364.00,222.35,223.77,2556,5170,-76.19,16,5,-58.41,6.52,18.00,17.00,6,5,0.09,0.06,0.18,0.44,0.00,0.08,0,0,
1746813635041,17,220,220,268.00,221.89,223.78,1529,5597,-76.25,16,27,-51.14,40.25,15.50,16.00,7,13,0.08,0.02,0.18,0.44,0.00,0.08,0,0,
1746813636041,17,220,208,274.50,221.81,211.65,815,6043,-76.25,16,5,-58.47,6.52,17.50,13.00,7,19,0.14,0.03,0.18,0.44,0.00,0.08,0,0,
1746813637041,17,220,220,710.50,233.79,223.68,667,6037,-76.25,16,5,-58.47,6.52,18.50,16.00,6,21,0.11,0.11,0.18,0.44,0.00,0.08,0,0,
1746813638041,17,208,220,1220.00,209.66,223.78,619,5544,-76.31,16,90,-45.98,149.38,20.50,14.00,7,19,0.08,0.08,0.18,0.44,0.00,0.08,0,0,
1746813639041,17,220,220,203.50,221.81,223.66,768,5815,-76.06,16,106,-45.02,179.10,20.00,13.00,7,17,0.13,0.12,0.18,0.44,0.00,0.08,0,0,
1746813640041,17,220,220,364.67,221.75,223.78,871,5713,-76.19,16,5,-58.41,6.52,18.50,16.00,6,15,0.09,0.10,0.18,0.44,0.00,0.08,0,0,
1746813641041,17,220,220,435.00,221.75,223.78,1017,5009,-76.19,16,27,-51.08,40.27,15.50,19.00,7,13,0.10,0.05,0.18,0.44,0.00,0.08,0,0,
1746813642041,17,220,208,188.50,221.76,211.67,880,5625,-76.38,16,5,-58.59,6.52,19.00,17.00,7,15,0.14,0.13,0.18,0.44,0.00,0.08,0,0,
1746813643041,17,220,220,601.00,221.73,223.70,1070,5349,-76.00,16,5,-58.22,6.53,19.00,17.00,6,13,0.07,0.07,0.18,0.44,0.00,0.08,0,0,
1746813644041,17,208,220,964.00,221.62,223.54,1178,4639,-76.00,16,5,-58.22,6.53,18.00,17.00,6,7,0.17,0.21,0.18,0.44,0.00,0.08,0,0,
1746813645041,17,220,220,740.25,222.36,223.18,2793,6980,-76.00,16,68,-46.88,110.23,21.50,14.00,5,4,0.07,0.08,0.18,0.44,0.00,0.08,0,0,
1746813646041,17,220,220,935.00,222.52,223.62,2893,5937,-76.31,16,5,-58.53,6.52,18.50,17.00,7,5,0.11,0.05,0.18,0.44,0.00,0.08,0,0,
1746813647041,17,220,220,464.00,221.90,223.74,1555,5601,-76.38,16,56,-48.10,88.92,22.00,16.00,6,14,0.09,0.02,0.18,0.44,0.00,0.08,0,0,
1746813648041,17,220,208,212.50,221.69,211.69,839,5019,-76.19,16,5,-58.41,6.52,19.50,16.00,7,18,0.08,0.05,0.18,0.44,0.00,0.08,0,0,
1746813649041,17,220,220,419.50,221.76,223.76,593,5352,-76.19,16,5,-58.41,6.52,19.00,18.00,6,22,0.11,0.12,0.18,0.44,0.00,0.08,0,0,
1746813650041,17,208,220,926.00,209.63,223.78,596,5413,-76.19,16,5,-58.41,6.52,18.50,16.00,7,19,0.05,0.14,0.18,0.44,0.00,0.08,0,0,
1746813651041,17,220,220,163.50,233.79,223.58,865,5843,-76.38,16,27,-51.27,40.22,16.00,15.00,7,15,0.10,0.19,0.18,0.44,0.00,0.08,0,0,
1746813652041,17,220,220,242.00,221.84,223.74,1090,5262,-76.06,16,5,-58.28,6.53,20.00,18.00,6,12,0.11,0.07,0.18,0.44,0.00,0.08,0,0,
1746813653041,17,220,208,265.00,233.75,220.48,1210,5208,-76.31,16,27,-51.21,40.24,16.50,15.00,7,14,0.05,0.04,0.18,0.44,0.00,0.08,0,0,
1746813654041,17,220,220,406.00,221.78,215.02,844,5322,-76.25,16,5,-58.47,6.52,18.50,16.00,6,17,0.12,0.06,0.18,0.44,0.00,0.08,0,0,
1746813655041,17,220,220,517.00,221.66,223.77,716,5242,-76.25,16,5,-58.47,6.52,18.50,16.00,6,18,0.05,0.05,0.18,0.44,0.00,0.08,0,0,
1746813656041,17,208,220,684.00,209.82,223.80,677,6927,-76.06,16,5,-58.28,6.53,17.00,13.00,7,21,0.12,0.06,0.18,0.44,0.00,0.08,0,0,
1746813657041,17,220,220,989.00,221.76,223.84,634,5487,-76.00,16,5,-58.22,6.53,18.50,14.00,6,21,0.13,0.07,0.18,0.44,0.00,0.08,0,0,
1746813658041,17,220,220,129.50,221.66,223.76,608,5379,-76.00,16,27,-50.89,40.32,15.50,13.00,7,20,0.05,0.06,0.18,0.44,0.00,0.08,0,0,
1746813659041,17,220,220,142.00,233.79,223.60,653,5881,-76.00,16,5,-58.22,6.53,16.50,11.00,6,21,0.13,0.22,0.18,0.44,0.00,0.08,0,0,
1746813660041,17,220,208,182.50,221.62,211.69,791,4996,-76.31,16,5,-58.53,6.52,18.00,15.00,6,12,0.05,0.16,0.18,0.44,0.00,0.08,0,0,
1746813661041,17,220,220,465.00,233.89,223.75,1155,5310,-76.12,16,5,-58.34,6.52,17.50,10.00,7,11,0.11,0.18,0.18,0.44,0.00,0.08,0,0,
1746813662041,17,208,220,755.50,234.13,223.71,2046,6021,-76.12,16,5,-58.34,6.52,18.00,13.00,6,3,0.15,0.16,0.18,0.44,0.00,0.08,0,0,
1746813663041,17,220,220,1093.00,222.56,223.78,3573,5255,-76.00,16,5,-58.22,6.53,17.00,12.00,6,3,0.07,0.06,0.18,0.44,0.00,0.08,0,0,
1746813664041,17,220,220,316.00,222.20,223.66,2183,5563,-76.00,16,28,-50.74,41.94,22.00,10.00,7,9,0.13,0.02,0.18,0.44,0.00,0.08,0,0,
1746813665041,17,220,220,720.88,234.54,223.74,3174,5569,-76.12,16,56,-47.85,89.09,22.50,16.00,6,1,0.11,0.14,0.18,0.44,0.00,0.08,0,0,
1746813666041,17,220,208,977.88,223.56,211.69,5795,5291,-76.00,16,5,-58.22,6.53,17.50,11.00,7,1,0.07,0.06,0.18,0.44,0.00,0.08,0,0,
1746813667041,17,220,220,288.00,222.59,223.66,3149,6317,-76.00,16,27,-50.89,40.32,16.00,14.00,7,9,0.13,0.02,0.18,0.44,0.00,0.08,0,0,
1746813668041,17,208,220,457.00,221.96,223.82,1266,6014,-76.00,16,5,-58.22,6.53,17.50,16.00,6,14,0.14,0.05,0.18,0.44,0.00,0.08,0,0,
1746813669041,17,220,220,955.50,233.71,223.78,811,5255,-76.00,16,5,-58.22,6.53,18.00,16.00,6,19,0.06,0.03,0.18,0.44,0.00,0.08,0,0,
1746813670041,17,220,208,946.00,233.79,220.44,650,6130,-76.00,16,5,-58.22,6.53,17.50,14.00,7,21,0.13,0.11,0.18,0.44,0.00,0.08,0,0,
1746813671041,17,220,232,39.00,221.66,227.09,642,5394,-76.12,16,56,-47.85,89.09,22.50,14.00,6,19,0.07,0.12,0.18,0.44,0.00,0.08,0,0,
1746813672041,17,220,208,72.50,221.74,211.69,776,5928,-76.00,16,5,-58.22,6.53,18.00,13.00,7,17,0.11,0.10,0.18,0.44,0.00,0.08,0,0,
1746813673041,17,220,220,120.00,221.74,223.66,823,5346,-76.00,16,5,-58.22,6.53,17.50,15.00,6,17,0.11,0.09,0.18,0.44,0.00,0.08,0,0,
1746813674041,17,208,220,432.00,209.63,223.78,801,5368,-76.00,16,90,-45.67,149.78,21.00,14.00,7,16,0.07,0.09,0.18,0.44,0.00,0.08,0,0,
1746813675041,17,220,220,779.00,233.88,223.74,852,5890,-76.06,16,5,-58.28,6.53,17.50,11.00,6,18,0.12,0.04,0.18,0.44,0.00,0.08,0,0,
1746813676041,17,220,220,805.00,221.64,223.78,762,5222,-76.06,16,5,-58.28,6.53,19.50,17.00,7,18,0.05,0.07,0.18,0.44,0.00,0.08,0,0,
1746813677041,17,220,220,335.00,221.81,223.74,768,6022,-76.06,16,56,-47.79,89.13,22.00,14.00,6,18,0.14,0.05,0.18,0.44,0.00,0.08,0,0,
1746813678041,17,220,208,337.00,221.62,211.68,688,4996,-76.31,16,5,-58.53,6.52,18.50,17.00,6,20,0.05,0.05,0.18,0.44,0.00,0.08,0,0,
1746813679041,17,220,220,492.00,233.82,223.67,707,5861,-76.31,16,27,-51.21,40.24,16.00,17.00,7,19,0.10,0.08,0.18,0.44,0.00,0.08,0,0,
